City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,mudgee,-32.5943,149.5871,17.66,41,0,2.46,AU,1683772970
360,tateyama,34.9833,139.8667,18.27,61,54,5.31,JP,1683772970
361,san clemente del tuyu,-36.3569,-56.7235,12.36,66,100,4.77,AR,1683772971
362,tindouf,27.6711,-8.1474,30.25,16,20,3.6,DZ,1683772971
363,newman,37.3138,-121.0208,24.19,61,0,2.94,US,1683772971
364,la'ie,21.6477,-157.9253,27.98,70,25,2.24,US,1683772971
365,san andres,12.5847,-81.7006,29.01,79,20,4.63,CO,1683772972
366,udomlya,57.8794,34.9925,7.33,71,16,1.67,RU,1683772972
367,severobaykal'sk,55.65,109.3167,4.47,78,100,1.31,RU,1683772972
368,bam,29.106,58.357,27.85,20,1,2.07,IR,1683772972
369,hermoso campo,-27.6082,-61.3444,16.73,77,0,1.87,AR,1683772973
370,howrah,22.5892,88.3103,32.0,70,20,5.14,IN,1683772973
371,dem'yanovo,60.3511,47.0842,6.45,89,32,1.73,RU,1683772973
372,la passe,45.5549,-0.8967,12.21,84,29,5.64,FR,1683772973
373,abalak,58.1286,68.5944,8.63,57,13,3.42,RU,1683772974
374,banda aceh,5.5577,95.3222,30.08,62,99,1.2,ID,1683772974
375,karratha,-20.7377,116.8463,28.53,19,32,8.26,AU,1683772974
376,cuatro cienegas de carranza,26.9833,-102.0833,27.77,33,0,2.22,MX,1683772974
377,gaspe,48.8334,-64.4819,3.12,60,0,2.06,CA,1683772742
378,isangel,-19.55,169.2667,27.06,78,100,0.0,VU,1683772975
379,zlatograd,41.3833,25.1,5.26,94,94,2.36,BG,1683772975
380,saldanha,-33.0117,17.9442,15.03,83,100,2.63,ZA,1683772975
381,salinas,36.6777,-121.6555,16.05,72,0,4.12,US,1683772976
382,charleston,32.7766,-79.9309,21.68,85,0,3.6,US,1683772976
383,hau-ri,41.2006,129.4703,19.99,30,0,4.29,KP,1683772976
384,likiep,9.8251,169.3107,27.94,81,98,7.93,MH,1683772976
385,uturoa,-16.7333,-151.4333,27.05,80,85,10.42,PF,1683772977
386,pasuruan,-7.6453,112.9075,28.94,66,20,2.29,ID,1683772977
387,fort mcmurray,56.7268,-111.381,21.73,32,0,1.03,CA,1683772977
388,guanare,9.0418,-69.7421,14.01,100,100,1.03,VE,1683772977
389,natal,-5.795,-35.2094,27.12,83,20,3.6,BR,1683772907
390,lompoc,34.6391,-120.4579,15.08,76,20,7.72,US,1683772824
391,sarikei,2.1167,111.5167,33.32,48,41,1.03,MY,1683772978
392,upata,8.0086,-62.3989,25.66,80,100,1.81,VE,1683772979
393,malvan,16.0667,73.4667,29.41,75,100,2.16,IN,1683772979
394,camocim,-2.9022,-40.8411,25.17,89,14,3.33,BR,1683772979
395,buala,-8.145,159.5921,29.49,76,96,4.48,SB,1683772979
396,hailsham,50.8622,0.2578,10.49,85,48,2.24,GB,1683772980
397,abu road,24.4833,72.7833,34.11,18,0,2.25,IN,1683772980
398,sarmiento,-45.5882,-69.07,11.26,73,89,5.27,AR,1683772980
399,daru,-9.0763,143.2092,26.37,92,100,7.54,PG,1683772980
400,wuchuan,21.4571,110.7659,25.8,86,93,7.68,CN,1683772981
401,whangarei,-35.7317,174.3239,12.24,75,28,6.3,NZ,1683772981
402,marsa alam,25.0757,34.8918,24.91,42,0,2.23,EG,1683772981
403,shakawe,-18.3667,21.85,13.74,52,0,2.24,BW,1683772982
404,aweil,8.7682,27.4002,26.82,59,53,2.15,SS,1683772982
405,inhambane,-23.865,35.3833,19.39,89,17,0.75,MZ,1683772982
406,funafuti,-8.5243,179.1942,29.19,75,47,6.58,TV,1683772983
407,barreirinhas,-2.7469,-42.8264,25.49,90,12,2.81,BR,1683772983
408,yekaterinoslavka,50.3734,129.1139,18.32,17,2,2.07,RU,1683772983
409,itabaiana,-10.685,-37.4253,21.22,95,6,0.72,BR,1683772983
410,kindu,-2.95,25.95,20.33,99,65,0.5,CD,1683772984
411,nyala,12.05,24.8833,28.12,42,96,2.63,SD,1683772984
412,along,28.1667,94.7667,26.04,55,31,0.83,IN,1683772984
413,poronaysk,49.2167,143.1167,7.26,56,92,3.31,RU,1683772984
414,vysokiy,58.35,60.05,3.66,87,100,3.36,RU,1683772985
415,portland,45.5234,-122.6762,22.99,54,75,1.54,US,1683772985
416,presidente medici,-11.1753,-61.9014,21.85,93,73,1.44,BR,1683772985
417,forster,-32.1667,152.5167,20.64,65,97,0.89,AU,1683772985
418,freetown,8.484,-13.2299,25.84,83,75,4.63,SL,1683772986
419,phalaborwa,-23.943,31.1411,17.6,78,1,0.82,ZA,1683772986
420,ola,59.5833,151.2833,2.7,78,27,4.11,RU,1683772986
421,mlalo,-4.9333,38.9333,21.56,83,24,2.45,TZ,1683772986
422,orlov,58.5395,48.8917,7.52,85,20,3.07,RU,1683772987
423,scottburgh,-30.2867,30.7532,17.07,66,0,3.09,ZA,1683772987
424,caleta de carquin,-11.0925,-77.6267,21.51,86,44,3.87,PE,1683772987
425,mount gambier,-37.8333,140.7667,16.8,52,2,5.03,AU,1683772987
426,sajir,25.1825,44.5996,26.65,23,43,5.12,SA,1683772988
427,klaksvik,62.2266,-6.589,7.51,85,25,1.72,FO,1683772988
428,ogulin,45.2661,15.2286,10.89,100,100,1.98,HR,1683772988
429,kaffrine,14.1059,-15.5508,24.34,50,18,3.71,SN,1683772988
430,glace bay,46.1969,-59.957,1.55,80,0,4.12,CA,1683772989
431,bafq,31.6128,55.4107,23.84,33,0,0.77,IR,1683772989
432,belmopan,17.25,-88.7667,30.21,94,7,2.04,BZ,1683772989
433,chopda,21.25,75.3,37.13,10,4,2.62,IN,1683772989
434,bomaderry,-34.85,150.6167,21.23,66,19,1.99,AU,1683772990
435,khilok,51.3674,110.4676,13.04,57,61,6.35,RU,1683772990
436,atbasar,51.8,68.3333,15.69,54,64,4.3,KZ,1683772990
437,antofagasta,-23.65,-70.4,13.6,76,32,1.49,CL,1683772730
438,ar ruseris,11.8659,34.3869,29.37,44,58,4.04,SD,1683772991
439,nouadhibou,20.931,-17.0347,18.99,94,75,7.2,MR,1683772991
440,vorkuta,67.5,64.0,-7.5,94,62,2.28,RU,1683772991
441,leninskoye,41.7589,69.3864,24.72,32,100,1.61,KZ,1683772882
442,kuanda,56.3161,116.0806,6.69,75,100,3.7,RU,1683772992
443,kant,27.8,79.8,32.93,11,0,2.19,IN,1683772992
444,qoryooley,1.7878,44.53,23.62,89,33,3.08,SO,1683772992
445,seosan,36.7817,126.4522,20.8,41,100,2.43,KR,1683772993
446,buka,40.8108,69.1986,26.27,18,100,1.19,UZ,1683772994
447,brisas de zicatela,15.8369,-97.0419,29.29,74,40,4.12,MX,1683772994
448,sola,-13.8833,167.55,27.85,70,7,8.12,VU,1683772994
449,puntarenas,9.9763,-84.8384,28.9,69,76,1.47,CR,1683772995
450,tamalpais valley,37.8796,-122.5458,14.73,74,0,2.24,US,1683772995
451,auki,-8.7676,160.7034,30.32,66,23,1.18,SB,1683772995
452,iquique,-20.2208,-70.1431,18.02,73,9,0.56,CL,1683772995
453,suponevo,53.2049,34.296,7.29,56,39,2.0,RU,1683772996
454,mae sot,16.7167,98.5667,25.97,100,40,1.03,TH,1683772996
455,souillac,-20.5167,57.5167,23.21,94,75,5.14,MU,1683772996
456,kharkhorin,47.1975,102.8238,14.46,35,67,8.36,MN,1683772996
457,thinadhoo,0.5333,72.9333,27.67,80,99,5.88,MV,1683772997
458,dhidhdhoo,6.8833,73.1,28.95,74,71,2.78,MV,1683772997
459,lorengau,-2.0226,147.2712,29.05,77,21,0.3,PG,1683772997
460,annan,54.9884,-3.2565,10.43,96,43,2.18,GB,1683772997
461,alliance,40.9153,-81.1059,14.12,77,0,1.84,US,1683772960
462,puerto quijarro,-17.7833,-57.7667,21.97,90,100,1.4,BO,1683772998
463,paramonga,-10.6667,-77.8333,21.6,87,41,3.01,PE,1683772998
464,port shepstone,-30.7414,30.455,18.01,64,0,3.44,ZA,1683772998
465,whakatane,-37.9585,176.9854,15.84,68,100,1.79,NZ,1683772999
466,ugoofaaru,5.6667,73.0,28.48,76,100,4.15,MV,1683772999
467,weno,7.4515,151.8468,28.28,77,100,3.89,FM,1683772999
468,phan thiet,10.9333,108.1,30.43,66,96,2.52,VN,1683772916
469,shangmei,27.7428,111.2956,15.15,90,100,1.3,CN,1683773001
470,holbrook,40.8123,-73.0784,14.48,79,75,3.09,US,1683773001
471,puerto armuelles,8.2833,-82.8667,27.99,82,29,1.18,PA,1683773002
472,launceston,-41.45,147.1667,13.8,71,100,4.63,AU,1683773002
473,carlsbad,33.1581,-117.3506,16.65,77,75,4.12,US,1683772973
474,polohy,47.4844,36.2536,4.18,88,9,2.51,UA,1683773003
475,burang,30.25,81.1667,1.07,48,3,1.22,CN,1683773003
476,camiri,-20.05,-63.5167,15.2,95,98,0.8,BO,1683773003
477,brigantine,39.4101,-74.3646,15.56,83,0,2.68,US,1683772919
478,gmunden,47.9189,13.7975,9.6,96,100,1.52,AT,1683773004
479,khasavyurt,43.25,46.5881,13.15,78,95,6.47,RU,1683772777
480,ghanzi,-21.5667,21.7833,14.45,55,0,3.43,BW,1683773004
481,rameswaram,9.2833,79.3,29.47,79,87,10.21,IN,1683773005
482,namsos,64.4662,11.4957,8.03,93,11,2.06,NO,1683773005
483,bhikangaon,21.8667,75.95,34.88,10,18,1.24,IN,1683773005
484,gotsucho,35.0,132.2167,20.23,47,100,5.82,JP,1683773005
485,murun-kuren,49.6342,100.1625,10.64,48,92,4.27,MN,1683773006
486,armacao de buzios,-22.7469,-41.8817,22.03,86,100,4.37,BR,1683773006
487,touros,-5.1989,-35.4608,25.85,78,8,4.66,BR,1683773006
488,monteagudo,-19.8167,-63.9833,14.12,97,99,0.82,BO,1683773006
489,calingasta,-31.3308,-69.4078,16.92,43,100,1.44,AR,1683773007
490,turaif,31.6725,38.6637,20.14,22,0,6.17,SA,1683773007
491,khairpur nathan shah,27.0936,67.7337,36.55,20,0,2.82,PK,1683773007
492,yelizovo,53.1873,158.3805,5.08,70,75,3.13,RU,1683773007
493,dunedin,-45.8742,170.5036,8.22,72,65,4.02,NZ,1683773008
494,barakani,-12.1356,44.4317,26.05,74,5,1.38,KM,1683773008
495,champerico,14.3,-91.9167,25.84,80,80,5.59,GT,1683773008
496,pirae,-17.5167,-149.5333,28.01,83,75,4.12,PF,1683773009
497,berrouaghia,36.1352,2.9109,11.33,62,97,1.71,DZ,1683773009
498,okha,53.5739,142.9478,2.38,79,50,3.31,RU,1683773009
499,cambridge,43.3601,-80.3127,14.86,58,0,2.57,CA,1683772979
500,terenozek,45.05,64.9833,28.03,17,100,1.53,KZ,1683773010
501,shihezi,44.3,86.0333,26.03,13,41,1.59,CN,1683772752
502,bismarck,46.8083,-100.7837,21.48,56,0,2.06,US,1683772991
503,lerwick,60.1545,-1.1494,8.0,94,53,3.28,GB,1683773010
504,chokwe,-24.5333,32.9833,17.51,86,31,0.45,MZ,1683773011
505,cannonvale,-20.2833,148.7,21.66,67,49,8.02,AU,1683773011
506,labytnangi,66.6572,66.4183,-7.3,93,100,1.12,RU,1683773011
507,kalix,65.853,23.1565,1.92,99,100,1.0,SE,1683772875
508,puerto gaitan,4.3133,-72.0816,23.62,94,99,2.66,CO,1683772843
509,moramanga,-18.9333,48.2,15.7,94,100,1.17,MG,1683773012
510,barranca,-10.75,-77.7667,21.17,86,41,2.74,PE,1683773012
511,namanyere,-7.5167,31.05,15.76,94,99,1.48,TZ,1683773012
512,wolsztyn,52.1155,16.1171,12.73,65,100,3.97,PL,1683772816
513,nieuw amsterdam,5.8833,-55.0833,25.01,93,97,1.93,SR,1683773013
514,crucecita,-28.95,-58.9833,13.92,74,0,2.17,AR,1683773013
515,harstad,68.799,16.5293,9.34,90,100,4.92,NO,1683773013
516,waddan,29.1614,16.139,16.48,79,74,8.44,LY,1683773013
517,tucurui,-3.7661,-49.6725,25.77,81,98,0.5,BR,1683773014
518,buedu,8.2803,-10.3719,22.78,86,100,0.83,SL,1683773014
519,puerto el triunfo,13.2833,-88.55,27.45,76,38,3.28,SV,1683773014
520,saint-joseph,-21.3667,55.6167,22.21,75,46,5.78,RE,1683773015
521,sinabang,2.4803,96.3801,28.28,81,100,3.46,ID,1683773015
522,chui,-33.6971,-53.4616,13.41,68,65,4.09,UY,1683773015
523,kodiak,57.79,-152.4072,5.73,93,100,10.29,US,1683773015
524,lefka,35.1106,32.8506,17.61,66,68,0.18,CY,1683773016
525,yerofey pavlovich,53.9667,121.9667,18.31,29,100,2.16,RU,1683773016
526,ceeldheer,3.8488,47.1806,25.64,85,15,5.88,SO,1683773016
527,mahina,-17.5065,-149.489,27.87,83,75,4.12,PF,1683773017
528,bubaque,11.2833,-15.8333,26.7,72,99,6.92,GW,1683773017
529,bull savanna,17.8868,-77.5902,24.56,84,100,4.08,JM,1683773017
530,lagoa,39.05,-27.9833,15.9,85,94,7.61,PT,1683773017
531,kaa-khem,51.6833,94.7333,9.9,36,37,1.06,RU,1683773018
532,celestun,20.8667,-90.4,27.82,76,0,7.17,MX,1683773018
533,fisterra,42.9049,-9.2629,12.08,77,82,5.36,ES,1683773023
534,lata,40.1629,-8.3327,15.45,95,11,1.59,PT,1683773023
535,olinda,-8.0089,-34.8553,27.85,74,40,2.57,BR,1683773024
536,zvishavane,-20.3267,30.0665,12.54,89,0,1.67,ZW,1683773024
537,aykhal,66.0,111.5,-5.54,73,78,8.3,RU,1683773024
538,stiens,53.2623,5.7577,11.1,100,100,0.51,NL,1683773024
539,yaguajay,22.3272,-79.2378,25.22,85,97,3.6,CU,1683773025
540,fort bragg,35.139,-79.006,18.84,72,0,0.0,US,1683773025
541,oyem,1.5995,11.5793,19.4,99,99,0.84,GA,1683773025
542,pocatello,42.8713,-112.4455,12.95,54,0,2.06,US,1683772767
543,haiku-pauwela,20.9219,-156.3051,25.01,77,40,9.77,US,1683773026
544,castelo,-20.6036,-41.1847,20.74,98,100,0.55,BR,1683772769
545,peniche,39.3558,-9.3811,15.62,81,3,11.99,PT,1683773026
546,darnah,32.767,22.6367,17.8,89,87,5.57,LY,1683773027
547,azare,11.6765,10.1948,26.12,45,51,3.74,NG,1683773027
548,opuwo,-18.0607,13.84,17.0,41,21,0.9,NA,1683773027
549,betio village,1.358,172.9211,31.02,79,99,5.96,KI,1683773028
550,boyolangu,-8.1181,111.8935,28.92,77,32,2.33,ID,1683773028
551,mondovi,44.396,7.8176,12.01,87,97,0.57,IT,1683773028
552,kabwe,-14.4469,28.4464,11.4,82,19,2.01,ZM,1683773028
553,black river,18.0264,-77.8487,26.25,80,100,2.36,JM,1683773029
554,wingham,43.8879,-81.3114,14.52,70,9,1.86,CA,1683773029
555,sirjan,29.452,55.6814,20.91,25,0,0.26,IR,1683773029
556,codo,-4.4553,-43.8856,24.06,86,55,1.34,BR,1683773024
557,phatthalung,7.5,100.0833,30.23,67,100,1.84,TH,1683773030
558,bontang,0.1333,117.5,29.55,71,45,3.27,ID,1683772829
559,shambu,9.5667,37.1,13.08,72,99,1.73,ET,1683773030
560,tam ky,15.5667,108.4833,31.37,61,100,2.5,VN,1683773030
561,palu,-0.8917,119.8707,33.6,55,36,1.3,ID,1683773031
562,kotka,60.4664,26.9458,8.59,70,100,2.75,FI,1683773031
563,puerto ayacucho,5.6639,-67.6236,23.38,95,100,2.67,VE,1683773031
564,gebre guracha,9.8,38.4,13.22,79,99,0.35,ET,1683773031
565,mildura,-34.2,142.15,18.37,55,0,3.72,AU,1683773032
566,arawa,-6.2132,155.5367,25.84,95,100,0.57,PG,1683773032
567,kenai,60.5544,-151.2583,12.05,60,100,7.72,US,1683773032
568,loukhi,66.0764,33.0381,5.58,89,100,3.6,RU,1683773032
569,berezovyy,51.6667,135.7,15.51,28,0,2.13,RU,1683773033
570,santarem,-2.4431,-54.7083,26.07,100,75,3.6,BR,1683772954
571,itoigawa,37.0333,137.85,16.68,55,1,3.64,JP,1683773033
572,makurazaki,31.2667,130.3167,19.55,60,100,1.91,JP,1683773033
573,shamil'kala,42.6858,46.8639,13.52,87,96,1.29,RU,1683773034
574,khanty-mansiysk,61.0042,69.0019,0.06,100,75,3.0,RU,1683773034
575,ghoti budrukh,19.7167,73.6333,30.21,40,74,1.53,IN,1683773034
576,mazagao,-0.115,-51.2894,26.03,95,100,1.4,BR,1683773034
577,port blair,11.6667,92.75,30.02,74,75,3.6,IN,1683773034
578,igarka,67.4667,86.5833,-8.6,75,79,6.78,RU,1683773035
579,kranj,46.2389,14.3556,10.89,97,100,0.51,SI,1683773035
580,nizhnesortymskiy,62.4397,71.7603,-0.76,69,7,6.57,RU,1683773035
581,zaozersk,69.4005,32.4476,2.08,100,100,2.13,RU,1683773036
